symbol	entrez	ensembl	uniprot
RBMXL1	494115	ENSG00000213516	Q96E39
PSKH2	85481	ENSG00000147613	Q96QS6
PLXNB1	5364	ENSG00000164050	O43157
KIR2DS2	100132285	ENSG00000275452	P43631
XPC	7508	ENSG00000154767	Q01831
KRT23	25984	ENSG00000108244	Q9C075
ATP6V0D2	245972	ENSG00000147614	
NXF2	56001	ENSG00000269405	Q9GZY0
RBMXL1	494115	ENSG00000213516	
KIAA0408	9729	ENSG00000189367	Q6ZU52
ABCG8	64241	ENSG00000143921	
KIR2DS2	100132285	ENSG00000275452	
IFI27	3429	ENSG00000165949	
DSN1	79980	ENSG00000149636	
KIR2DL2	3803	ENSG00000277725	
IFT81	28981	ENSG00000122970	
ATP6V0D2	245972	ENSG00000147614	Q8N8Y2
ERICH4	100170765	ENSG00000204978	A6NGS2
DOCK7	85440	ENSG00000116641	Q96N67
DSN1	79980	ENSG00000149636	Q9H410
ABCG8	64241	ENSG00000143921	Q9H221
HAX1	10456	ENSG00000143575	
IFI27	3429	ENSG00000165949	P40305
CDH22	64405	ENSG00000149654	Q9UJ99
COL11A2	1302	ENSG00000235708	
SOGA3	387104	ENSG00000214338	Q5TF21
CCDC97	90324	ENSG00000142039	Q96F63
SOGA3	387104	ENSG00000214338	
SAMD10	140700	ENSG00000130590	Q9BYL1
HPF1	54969	ENSG00000056050	Q9NWY4
CCDC97	90324	ENSG00000142039	
XPC	7508	ENSG00000154767	
AC090004.1		ENSG00000268279	
COL11A2	1302	ENSG00000235708	P13942
SAMD10	140700	ENSG00000130590	
KRT23	25984	ENSG00000108244	
TYR	7299	ENSG00000077498	P14679
EREG	2069	ENSG00000124882	O14944
ANKRD40	91369	ENSG00000154945	Q6AI12
IFT81	28981	ENSG00000122970	Q8WYA0
ANKRD40	91369	ENSG00000154945	
PPP1R35	221908	ENSG00000160813	Q8TAP8
TMEM161B	153396	ENSG00000164180	
OR5B17	219965	ENSG00000197786	Q8NGF7
KRT39	390792	ENSG00000196859	Q6A163
KRT39	390792	ENSG00000196859	
OR5B3	441608	ENSG00000172769	Q8NH48
ABCG5	64240	ENSG00000138075	Q9H222
AKAP17A	8227	ENSG00000197976	Q02040
KLK4	9622	ENSG00000167749	
RPS3A	6189	ENSG00000145425	P61247
DCTD	1635	ENSG00000129187	
DOCK7	85440	ENSG00000116641	
RPS3A	6189	ENSG00000145425	
AKAP17A	8227	ENSG00000197976	
OR5B2	390190	ENSG00000172365	Q96R09
NUPR2	389493	ENSG00000185290	A6NF83
KLK4	9622	ENSG00000167749	Q9Y5K2
CYP7A1	1581	ENSG00000167910	P22680
F2R	2149	ENSG00000181104	P25116
ADAT3	113179	ENSG00000213638	
F2R	2149	ENSG00000181104	
AGPAT1	10554	ENSG00000228892	Q99943
OSCAR	126014	ENSG00000275736	Q8IYS5
TMEM43	79188	ENSG00000170876	Q9BTV4
ADH1A	124	ENSG00000187758	P07327
IL1RL1	9173	ENSG00000115602	Q01638
BCAS3	54828	ENSG00000141376	
IL1RL1	9173	ENSG00000115602	
SLC44A4	80736	ENSG00000235336	Q53GD3
MORF4L1	10933	ENSG00000185787	
SLC44A4	80736	ENSG00000235336	
MECR	51102	ENSG00000116353	Q9BV79
DDR1	780	ENSG00000137332	Q08345
TMEM161B	153396	ENSG00000164180	Q8NDZ6
DCTD	1635	ENSG00000129187	P32321
TMEM43	79188	ENSG00000170876	
DDR1	780	ENSG00000137332	
DMAC2	55101	ENSG00000105341	Q9NW81
ANGPTL3	27329	ENSG00000132855	Q9Y5C1
KIR3DL1	3811	ENSG00000276423	P43629
KIR3DP1		ENSG00000274610	
LHX8	431707	ENSG00000162624	Q68G74
HGF	3082	ENSG00000019991	P14210
HLA-F	3134	ENSG00000137403	
NFASC	23114	ENSG00000163531	
DMAC2	55101	ENSG00000105341	
DCAF10	79269	ENSG00000122741	Q5QP82
ADH4	127	ENSG00000198099	P08319
PLEKHA5	54477	ENSG00000052126	
STRA8	346673	ENSG00000146857	
STRA8	346673	ENSG00000146857	Q7Z7C7
ADH4	127	ENSG00000198099	
HLA-F	3134	ENSG00000137403	P30511
MECR	51102	ENSG00000116353	
HGF	3082	ENSG00000019991	
KIR2DL4	3805	ENSG00000275237	
OSCAR	126014	ENSG00000275736	
DCAF10	79269	ENSG00000122741	
IL18R1	8809	ENSG00000115604	Q13478
MAFF	23764	ENSG00000185022	Q9ULX9
MAFF	23764	ENSG00000185022	
SCAMP4	113178	ENSG00000227500	
SLC25A51	92014	ENSG00000122696	Q9H1U9
TEX55	152405	ENSG00000163424	Q96M34
IL18R1	8809	ENSG00000115604	
TEX55	152405	ENSG00000163424	
KIR2DS4	3809	ENSG00000274714	
SLC25A39	51629	ENSG00000013306	Q9BZJ4
AL513165.2		ENSG00000256966	
CNOT10	25904	ENSG00000182973	Q9H9A5
KLK7	5650	ENSG00000169035	
SLC25A39	51629	ENSG00000013306	
CNOT10	25904	ENSG00000182973	
SHB	6461	ENSG00000107338	Q15464
TET1	80312	ENSG00000138336	Q8NFU7
MFAP3L	9848	ENSG00000198948	O75121
EXOSC3	51010	ENSG00000107371	Q9NQT5
MFAP3L	9848	ENSG00000198948	
MORF4L1	10933	ENSG00000185787	Q9UBU8
AREG	374	ENSG00000109321	P15514
TDRD3	81550	ENSG00000083544	
AREG	374	ENSG00000109321	
LIMD1	8994	ENSG00000144791	
ADH6	130	ENSG00000172955	
SCAMP4	113178	ENSG00000227500	Q969E2
KLK7	5650	ENSG00000169035	P49862
ADH6	130	ENSG00000172955	P28332
MAPKBP1	23005	ENSG00000137802	
UPK1B	7348	ENSG00000114638	
LIMD1	8994	ENSG00000144791	Q9UGP4
ADIG	149685	ENSG00000182035	
TOMM5	401505	ENSG00000175768	
ADIG	149685	ENSG00000182035	Q0VDE8
TOMM5	401505	ENSG00000175768	Q8N4H5
CSAG1	158511	ENSG00000198930	Q6PB30
CSAG1	158511	ENSG00000198930	
UPK1B	7348	ENSG00000114638	O75841
RHEX	440712	ENSG00000263961	Q6ZWK4
TDRD3	81550	ENSG00000083544	Q9H7E2
RHEX	440712	ENSG00000263961	
EXOSC5	56915	ENSG00000077348	Q9NQT4
PDCL2	132954	ENSG00000163440	Q8N4E4
EXOSC5	56915	ENSG00000077348	
AC083800.1		ENSG00000251012	
PYGB	5834	ENSG00000100994	P11216
PYGB	5834	ENSG00000100994	
HLA-DRB1	3123	ENSG00000229074	P13761
HLA-DRB1	3123	ENSG00000229074	Q9TQE0
HLA-DRB1	3123	ENSG00000229074	
PXN	5829	ENSG00000089159	P49023
POTEB2	100287399	ENSG00000230031	
AVPR1B	553	ENSG00000198049	P47901
PPARGC1B	133522	ENSG00000155846	Q86YN6
PADI1	29943	ENSG00000142623	Q9ULC6
POTEB2	100287399	ENSG00000230031	H3BUK9
CAPN10	11132	ENSG00000142330	Q9HC96
ARHGAP40	343578	ENSG00000124143	
MAGEA12	4111	ENSG00000213401	P43365
USP2	9099	ENSG00000036672	O75604
CAPN10	11132	ENSG00000142330	
LILRA2	11027	ENSG00000275290	
HLA-DQA1	3117	ENSG00000225890	
HLA-G	3135	ENSG00000230413	
PPARGC1B	133522	ENSG00000155846	
ARHGAP40	343578	ENSG00000124143	Q5TG30
HLA-G	3135	ENSG00000230413	P17693
FBXO10	26267	ENSG00000147912	Q9UK96
PCCA	5095	ENSG00000175198	P05165
FBXO10	26267	ENSG00000147912	
PCCA	5095	ENSG00000175198	
SMU1	55234	ENSG00000122692	Q2TAY7
KLK8	11202	ENSG00000129455	O60259
AGO2	27161	ENSG00000123908	Q9UKV8
TMEM91	641649	ENSG00000142046	
USP2	9099	ENSG00000036672	
STAT1	6772	ENSG00000115415	
GABRA1	2554	ENSG00000022355	P14867
STAT1	6772	ENSG00000115415	P42224
SLC7A13	157724	ENSG00000164893	Q8TCU3
AGO2	27161	ENSG00000123908	
KLRB1	3820	ENSG00000111796	Q12918
LILRA2	11027	ENSG00000275290	Q8N149
GGACT	87769	ENSG00000134864	Q9BVM4
GGACT	87769	ENSG00000134864	
KLK8	11202	ENSG00000129455	
TRMT10B	158234	ENSG00000165275	
CES4A	283848	ENSG00000172824	Q5XG92
GABRA1	2554	ENSG00000022355	
CES4A	283848	ENSG00000172824	
L2HGDH	79944	ENSG00000087299	
THY1	7070	ENSG00000154096	P04216
L2HGDH	79944	ENSG00000087299	Q9H9P8
NFKBIZ	64332	ENSG00000144802	
KIR3DL2	3812	ENSG00000274722	P43630
GPR35	2859	ENSG00000178623	Q9HC97
TMEM91	641649	ENSG00000142046	Q6ZNR0
TRMT10B	158234	ENSG00000165275	Q6PF06
THY1	7070	ENSG00000154096	
MAPKBP1	23005	ENSG00000137802	O60336
FAM131B	9715	ENSG00000159784	Q86XD5
ADAMTS7	11173	ENSG00000136378	Q9UKP4
RXRB	6257	ENSG00000235712	P28702
FAM131B	9715	ENSG00000159784	
SLC32A1	140679	ENSG00000101438	Q9H598
MLST8	64223	ENSG00000167965	Q9BVC4
CCNYL1	151195	ENSG00000163249	Q8N7R7
CCNYL1	151195	ENSG00000163249	
SACM1L	22908	ENSG00000211456	
TXNDC15	79770	ENSG00000113621	Q96J42
PLA2G6	8398	ENSG00000184381	O60733
MT1HL1	645745	ENSG00000244020	P0DM35
PXN	5829	ENSG00000089159	
TXNDC15	79770	ENSG00000113621	
RXRB	6257	ENSG00000235712	
AC011462.1		ENSG00000255730	
TGFB1	7040	ENSG00000105329	
ARHGAP5	394	ENSG00000100852	
KLK6	5653	ENSG00000167755	Q92876
ACTR5	79913	ENSG00000101442	Q9H9F9
BCAS3	54828	ENSG00000141376	Q9H6U6
NDUFS4	4724	ENSG00000164258	
MCM2	4171	ENSG00000073111	P49736
CRYM	1428	ENSG00000103316	
KLK6	5653	ENSG00000167755	
RLBP1	6017	ENSG00000140522	P12271
RLBP1	6017	ENSG00000140522	
ZNRD1	30834	ENSG00000224859	Q9P1U0
ARHGAP5	394	ENSG00000100852	Q13017
NFKBIZ	64332	ENSG00000144802	Q9BYH8
FAM72A	729533	ENSG00000196550	
PLA2G6	8398	ENSG00000184381	
SLC39A7	7922	ENSG00000224399	Q92504
CRYM	1428	ENSG00000103316	Q14894
ABHD12	26090	ENSG00000100997	
NDUFS4	4724	ENSG00000164258	O43181
KLK9	284366	ENSG00000213022	Q9UKQ9
SACM1L	22908	ENSG00000211456	Q9NTJ5
SLC39A7	7922	ENSG00000224399	
GALNT17	64409	ENSG00000185274	Q6IS24
TM4SF1	4071	ENSG00000169908	P30408
OR8G5	219865	ENSG00000255298	
MAGEA6	4105	ENSG00000197172	P43360
ANKS4B	257629	ENSG00000175311	Q8N8V4
TM4SF1	4071	ENSG00000169908	
GALNT17	64409	ENSG00000185274	
MAGEA6	4105	ENSG00000197172	
AC011473.4		ENSG00000269741	
MAP2K1	5604	ENSG00000169032	Q02750
TRIM26	7726	ENSG00000226060	Q12899
FRMPD1	22844	ENSG00000070601	Q5SYB0
ETV4	2118	ENSG00000175832	P43268
NXPE3	91775	ENSG00000144815	
MCM2	4171	ENSG00000073111	
OR8D1	283159	ENSG00000196341	Q8WZ84
MAP2K1	5604	ENSG00000169032	
FAM72A	729533	ENSG00000196550	Q5TYM5
FRMPD1	22844	ENSG00000070601	
AIF1	199	ENSG00000206428	P55008
OR8D2	283160	ENSG00000279116	Q9GZM6
ETV4	2118	ENSG00000175832	
AL138752.2		ENSG00000255872	
DHX16	8449	ENSG00000206486	
CSAG3	389903	ENSG00000268916	Q9Y5P2
NXPE3	91775	ENSG00000144815	Q969Y0
AIF1	199	ENSG00000206428	
SNAPC5	10302	ENSG00000174446	O75971
SRGAP2	23380	ENSG00000266028	
ABHD12	26090	ENSG00000100997	Q8N2K0
SNAPC5	10302	ENSG00000174446	
PADI3	51702	ENSG00000142619	Q9ULW8
TBX2	6909	ENSG00000121068	Q13207
TRIM26	7726	ENSG00000226060	
TBX2	6909	ENSG00000121068	
UAP1	6675	ENSG00000117143	Q16222
DHX8	1659	ENSG00000067596	
PPT2	9374	ENSG00000227600	
IQGAP2	10788	ENSG00000145703	Q13576
IQGAP2	10788	ENSG00000145703	
ABL2	27	ENSG00000143322	P42684
CCDC158	339965	ENSG00000163749	Q5M9N0
DHX16	8449	ENSG00000206486	O60231
RPS6KB2	6199	ENSG00000175634	
MAGEA2	4101	ENSG00000268606	P43356
MTF2	22823	ENSG00000143033	Q9Y483
MRTFB	57496	ENSG00000186260	
NPIPB9	100507607	ENSG00000196993	
ENPP3	5169	ENSG00000154269	
MAGEA2	4101	ENSG00000268606	
NPIPB9	100507607	ENSG00000196993	F8W1W9
PTGER1	5731	ENSG00000160951	P34995
GKN1	56287	ENSG00000169605	Q9NS71
RABGAP1L	9910	ENSG00000152061	Q5R372
GCNA	93953	ENSG00000147174	Q96QF7
GKN1	56287	ENSG00000169605	
PPT2	9374	ENSG00000227600	Q9UMR5
KLK5	25818	ENSG00000167754	Q9Y337
YIPF6	286451	ENSG00000181704	Q96EC8
TM4SF4	7104	ENSG00000169903	P48230
YIPF6	286451	ENSG00000181704	
F2RL2	2151	ENSG00000164220	O00254
TM4SF4	7104	ENSG00000169903	
FMR1	2332	ENSG00000102081	Q06787
KLK5	25818	ENSG00000167754	
FMR1	2332	ENSG00000102081	
SULT1C2	6819	ENSG00000198203	O00338
BTG3	10950	ENSG00000281484	
AC112229.3		ENSG00000257207	
SULT1C2	6819	ENSG00000198203	
UNC13B	10497	ENSG00000198722	
LIMS4	100288695	ENSG00000256671	
C6orf136	221545	ENSG00000206487	Q5SQH8
LIMS4	100288695	ENSG00000256671	P0CW20
UNC13B	10497	ENSG00000198722	O14795
C6orf136	221545	ENSG00000206487	
KLK10	5655	ENSG00000129451	O43240
RPS6KB2	6199	ENSG00000175634	Q9UBS0
KRT40	125115	ENSG00000204889	
KLK10	5655	ENSG00000129451	
WNK3	65267	ENSG00000196632	
KRT40	125115	ENSG00000204889	Q6A162
WNK3	65267	ENSG00000196632	Q9BYP7
RABGAP1L	9910	ENSG00000152061	
C6orf58	352999	ENSG00000184530	Q6P5S2
VIP	7432	ENSG00000146469	P01282
MRTFB	57496	ENSG00000186260	Q9ULH7
FZD5	7855	ENSG00000163251	Q13467
UPP1	7378	ENSG00000183696	
VIP	7432	ENSG00000146469	
ASAP3	55616	ENSG00000088280	Q8TDY4
DHX8	1659	ENSG00000067596	Q14562
NXF2B	728343	ENSG00000269437	Q9GZY0
SRGAP2	23380	ENSG00000266028	O75044
B3GALT2	8707	ENSG00000162630	O43825
OR5B12	390191	ENSG00000172362	Q96R08
OS9	10956	ENSG00000135506	Q13438
FSCN3	29999	ENSG00000106328	Q9NQT6
FSCN3	29999	ENSG00000106328	
SLC30A5	64924	ENSG00000145740	Q8TAD4
UPP1	7378	ENSG00000183696	Q16831
SMYD3	64754	ENSG00000185420	Q9H7B4
PACRGL	133015	ENSG00000163138	Q8N7B6
AP5B1	91056	ENSG00000254470	Q2VPB7
SLC30A5	64924	ENSG00000145740	
GEMIN2	8487	ENSG00000092208	O14893
PACRGL	133015	ENSG00000163138	
IFI27L2	83982	ENSG00000119632	Q9H2X8
OS9	10956	ENSG00000135506	
IFI27L2	83982	ENSG00000119632	
DUSP22	56940	ENSG00000112679	
GCC1	79571	ENSG00000179562	Q96CN9
SCN7A	6332	ENSG00000136546	Q01118
SMYD3	64754	ENSG00000185420	
GEMIN2	8487	ENSG00000092208	
AC235565.2		ENSG00000284800	
EIF4G1	1981	ENSG00000114867	Q04637
PHTF2	57157	ENSG00000006576	Q8N3S3
SCN7A	6332	ENSG00000136546	
ZGRF1	55345	ENSG00000138658	Q86YA3
OR5B21	219968	ENSG00000198283	A6NL26
ENPP3	5169	ENSG00000154269	O14638
GSTA2	2939	ENSG00000244067	P09210
CDC73	79577	ENSG00000134371	Q6P1J9
ZGRF1	55345	ENSG00000138658	
TCP11X2	100996648	ENSG00000215029	
CTAGE9	643854	ENSG00000236761	A4FU28
TCP11X2	100996648	ENSG00000215029	B4DZS4
CMTM5	116173	ENSG00000166091	Q96DZ9
CDC73	79577	ENSG00000134371	
OR2A4	79541	ENSG00000180658	O95047
CXCR3	2833	ENSG00000186810	P49682
TCP11X2	100996648	ENSG00000215029	Q5H9J9
CATSPERD	257062	ENSG00000174898	Q86XM0
DYNLL2	140735	ENSG00000264364	Q96FJ2
KRTAP3-3	85293	ENSG00000212899	Q9BYR6
CDK8	1024	ENSG00000132964	
EIF4G1	1981	ENSG00000114867	
OR4D1	26689	ENSG00000141194	Q15615
KLK11	11012	ENSG00000167757	
BCL2L15	440603	ENSG00000188761	Q5TBC7
KRTAP3-2	83897	ENSG00000212900	Q9BYR7
ASAP3	55616	ENSG00000088280	
BX276092.9	101059915	ENSG00000283599	
OR4D2	124538	ENSG00000255713	P58180
KRTAP3-1	83896	ENSG00000212901	Q9BYR8
BTC	685	ENSG00000174808	P35070
BCL2L15	440603	ENSG00000188761	
BTC	685	ENSG00000174808	
SNRPA1	6627	ENSG00000131876	P09661
KRTAP1-5	83895	ENSG00000221852	Q9BYS1
CXorf49	100130361	ENSG00000215115	A8MYA2
NEU1	4758	ENSG00000204386	
TIMM13	26517	ENSG00000099800	Q9Y5L4
PCBD2	84105	ENSG00000132570	Q9H0N5
EPX	8288	ENSG00000121053	P11678
TIMM13	26517	ENSG00000099800	
CETN2	1069	ENSG00000147400	P41208
RPH3AL	9501	ENSG00000181031	Q9UNE2
SNRPA1	6627	ENSG00000131876	
PCBD2	84105	ENSG00000132570	
NEFM	4741	ENSG00000104722	P07197
PSMD14	10213	ENSG00000115233	O00487
KRTAP1-4	728255	ENSG00000204887	P0C5Y4
PAK3	5063	ENSG00000077264	O75914
NEU1	4758	ENSG00000204386	Q99519
CNTRL	11064	ENSG00000119397	
PSMD14	10213	ENSG00000115233	
NEFM	4741	ENSG00000104722	
KRTAP1-3	81850	ENSG00000221880	Q8IUG1
DUSP22	56940	ENSG00000112679	Q9NRW4
LMNB2	84823	ENSG00000176619	Q03252
CDK8	1024	ENSG00000132964	P49336
PAK3	5063	ENSG00000077264	
RPH3AL	9501	ENSG00000181031	
UPF1	5976	ENSG00000005007	Q92900
KLK11	11012	ENSG00000167757	Q9UBX7
CATSPER3	347732	ENSG00000152705	Q86XQ3
SWT1	54823	ENSG00000116668	Q5T5J6
ARF5	381	ENSG00000004059	P84085
GIPC1	10755	ENSG00000123159	O14908
SWT1	54823	ENSG00000116668	
PLEKHM3	389072	ENSG00000178385	Q6ZWE6
PADI4	23569	ENSG00000159339	
GIPC1	10755	ENSG00000123159	
CMTM5	116173	ENSG00000166091	
OCA2	4948	ENSG00000277361	
PLEKHM3	389072	ENSG00000178385	
HNRNPUL1	11100	ENSG00000105323	
ARF5	381	ENSG00000004059	
KRTAP1-1	81851	ENSG00000188581	Q07627
WIPF2	147179	ENSG00000171475	
RABGAP1L	9910	ENSG00000152061	B7ZAP0
HNRNPUL1	11100	ENSG00000105323	Q9BUJ2
KRTAP2-1	81872	ENSG00000212725	Q9BYU5
KRTAP2-1	81872	ENSG00000212725	
ANKS6	203286	ENSG00000165138	
DUS3L	56931	ENSG00000141994	
TMSB15A	11013	ENSG00000158164	P0CG34
GPR52	9293	ENSG00000203737	Q9Y2T5
PADI4	23569	ENSG00000159339	Q9UM07
GPHN	10243	ENSG00000171723	Q9NQX3
NMU	10874	ENSG00000109255	
CES5A	221223	ENSG00000261972	
TMPRSS9	360200	ENSG00000178297	Q7Z410
TMPRSS9	360200	ENSG00000178297	
GPC3	2719	ENSG00000147257	P51654
GPHN	10243	ENSG00000171723	
GPC3	2719	ENSG00000147257	
ERCC8	1161	ENSG00000049167	
NMU	10874	ENSG00000109255	P48645
ANKS6	203286	ENSG00000165138	Q68DC2
PTPN22	26191	ENSG00000134242	Q9Y2R2
NSDHL	50814	ENSG00000147383	Q15738
PADI6	353238	ENSG00000276747	Q6TGC4
NSDHL	50814	ENSG00000147383	
C16orf74	404550	ENSG00000154102	
KLK12	43849	ENSG00000186474	Q9UKR0
ZNF474	133923	ENSG00000164185	Q6S9Z5
ZNF474	133923	ENSG00000164185	
DNAJB1	3337	ENSG00000132002	P25685
C16orf74	404550	ENSG00000154102	Q96GX8
NR2C1	7181	ENSG00000120798	P13056
TRABD	80305	ENSG00000170638	Q9H4I3
AC010255.3	100505841	ENSG00000250803	
NR2C1	7181	ENSG00000120798	
DNAJB1	3337	ENSG00000132002	
WIPF2	147179	ENSG00000171475	Q8TF74
B3GNT8	374907	ENSG00000177191	Q7Z7M8
DUS3L	56931	ENSG00000141994	Q96G46
KLK12	43849	ENSG00000186474	
DTWD2	285605	ENSG00000169570	
DTWD2	285605	ENSG00000169570	Q8NBA8
ERCC8	1161	ENSG00000049167	Q13216
DMAC2L	27109	ENSG00000125375	Q99766
TRABD	80305	ENSG00000170638	
SLC25A24	29957	ENSG00000085491	Q6NUK1
VBP1	7411	ENSG00000155959	P61758
B9D2	80776	ENSG00000123810	Q9BPU9
SLC25A24	29957	ENSG00000085491	
WASF3	10810	ENSG00000132970	
B9D2	80776	ENSG00000123810	
KRTAP2-2	728279	ENSG00000214518	Q9BYT5
KCNIP4	80333	ENSG00000185774	Q6PIL6
KRTAP2-2	728279	ENSG00000214518	
WASF3	10810	ENSG00000132970	Q9UPY6
KRTAP2-3	730755	ENSG00000212724	P0C7H8
DMAC2L	27109	ENSG00000125375	
FRS2	10818	ENSG00000166225	
PARM1	25849	ENSG00000169116	
KRTAP2-4	85294	ENSG00000213417	Q9BYR9
RGS6	9628	ENSG00000182732	P49758
RAB39B	116442	ENSG00000155961	Q96DA2
PARM1	25849	ENSG00000169116	Q6UWI2
KCNIP4	80333	ENSG00000185774	
LARP7	51574	ENSG00000174720	Q4G0J3
LARP7	51574	ENSG00000174720	
KRTAP4-7	100132476	ENSG00000240871	Q9BYR0
CNTRL	11064	ENSG00000119397	Q7Z7A1
KRTAP4-7	100132476	ENSG00000240871	
PRR22	163154	ENSG00000212123	
DGLUCY	80017	ENSG00000133943	
DKK4	27121	ENSG00000104371	Q9UBT3
PRR22	163154	ENSG00000212123	Q8IZ63
AC011499.1		ENSG00000267157	
IGHD5OR15-5B		ENSG00000270824	
CCDC196	440184	ENSG00000196553	
IGHD2OR15-2B		ENSG00000282268	
RGS6	9628	ENSG00000182732	
CCDC196	440184	ENSG00000196553	A0A1B0GTZ2
BCKDHA	593	ENSG00000248098	P12694
WDR93	56964	ENSG00000140527	Q6P2C0
TANK	10010	ENSG00000136560	Q92844
WDR93	56964	ENSG00000140527	
TANK	10010	ENSG00000136560	
CDKL1	8814	ENSG00000100490	Q00532
CDKL1	8814	ENSG00000100490	
BCKDHA	593	ENSG00000248098	
NEUROG2	63973	ENSG00000178403	Q9H2A3
FLACC1	130540	ENSG00000155749	Q96Q35
ASMT	438	ENSG00000196433	P46597
FLACC1	130540	ENSG00000155749	
KLK13	26085	ENSG00000167759	
IGHD1OR15-1B		ENSG00000270185	
IGHD4OR15-4B		ENSG00000270451	
IGHD3OR15-3B		ENSG00000282089	
FRS2	10818	ENSG00000166225	Q8WU20
ASMT	438	ENSG00000196433	
YY1	7528	ENSG00000100811	
ME1	4199	ENSG00000065833	P48163
ARHGAP22	58504	ENSG00000128805	Q7Z5H3
MIOX	55586	ENSG00000100253	Q9UGB7
PTPN22	26191	ENSG00000134242	
PCSK6	5046	ENSG00000140479	
ARHGAP22	58504	ENSG00000128805	
TECR	9524	ENSG00000099797	Q9NZ01
NUDT15	55270	ENSG00000136159	Q9NV35
CCDC160	347475	ENSG00000203952	A6NGH7
AQP10	89872	ENSG00000143595	Q96PS8
YY1	7528	ENSG00000100811	P25490
PPA2	27068	ENSG00000138777	Q9H2U2
SRP19	6728	ENSG00000153037	
AP2M1	1173	ENSG00000161203	Q96CW1
CEACAM21	90273	ENSG00000007129	
DMXL1	1657	ENSG00000172869	
EIF4G2	1982	ENSG00000110321	
AEBP2	121536	ENSG00000139154	
CEACAM21	90273	ENSG00000007129	Q3KPI0
HLA-DQB1	3119	ENSG00000225824	
EMC8	10328	ENSG00000131148	
KLK13	26085	ENSG00000167759	Q9UKR3
GABRG2	2566	ENSG00000113327	
AP2M1	1173	ENSG00000161203	
SMDT1	91689	ENSG00000272901	
SRP19	6728	ENSG00000153037	P09132
SLC25A29	123096	ENSG00000197119	Q8N8R3
SLC44A5	204962	ENSG00000137968	Q8NCS7
MIOX	55586	ENSG00000100253	
SMDT1	91689	ENSG00000272901	Q9H4I9
NEFL	4747	ENSG00000277586	P07196
RSBN1	54665	ENSG00000081019	Q5VWQ0
IRF9	10379	ENSG00000213928	Q00978
CEBPD	1052	ENSG00000221869	P49716
LLGL2	3993	ENSG00000073350	
NDUFA6	4700	ENSG00000272765	P56556
IRF9	10379	ENSG00000213928	
RSBN1	54665	ENSG00000081019	
CEACAM4	1089	ENSG00000105352	O75871
NDUFA6	4700	ENSG00000272765	
CEACAM4	1089	ENSG00000105352	
PLCB3	5331	ENSG00000149782	Q01970
EMC8	10328	ENSG00000131148	O43402
SLC25A29	123096	ENSG00000197119	
NEFL	4747	ENSG00000277586	
OVOL1	5017	ENSG00000172818	O14753
TDG	6996	ENSG00000139372	Q13569
TDG	6996	ENSG00000139372	
OVOL1	5017	ENSG00000172818	
KLK14	43847	ENSG00000129437	
AIFM1	9131	ENSG00000156709	
CEACAM7	1087	ENSG00000007306	Q14002
TRIM71	131405	ENSG00000206557	Q2Q1W2
KLK14	43847	ENSG00000129437	Q9P0G3
CEACAM7	1087	ENSG00000007306	
NCR3	259197	ENSG00000204475	O14931
AL136295.5		ENSG00000259529	
CTU1	90353	ENSG00000142544	Q7Z7A3
CCR4	1233	ENSG00000183813	P51679
COX4I1	1327	ENSG00000131143	
PPA2	27068	ENSG00000138777	
HLA-DQB1	3119	ENSG00000225824	P01920
SHROOM3	57619	ENSG00000138771	Q8TF72
KRTCAP2	200185	ENSG00000163463	
CEACAM6	4680	ENSG00000086548	
ZNF79	7633	ENSG00000196152	Q15937
KRTCAP2	200185	ENSG00000163463	Q8N6L1
PTK7	5754	ENSG00000112655	Q13308
ZNF79	7633	ENSG00000196152	
CEACAM6	4680	ENSG00000086548	P40199
PTK7	5754	ENSG00000112655	
CTR9	9646	ENSG00000198730	Q6PD62
RPP21	79897	ENSG00000239865	
RPP21	202658	ENSG00000239865	
CTR9	9646	ENSG00000198730	
AP4B1	10717	ENSG00000134262	
AKNA	80709	ENSG00000106948	Q7Z591
DMXL1	1657	ENSG00000172869	Q9Y485
AL592490.1		ENSG00000197991	
SHROOM3	57619	ENSG00000138771	
SLC35C2	51006	ENSG00000080189	Q9NQQ7
REEP5	7905	ENSG00000129625	Q00765
PCDH20	64881	ENSG00000280165	Q8N6Y1
DCLK3	85443	ENSG00000163673	Q9C098
COX4I1	1327	ENSG00000131143	P13073
DCLK3	85443	ENSG00000163673	
MAN2C1	4123	ENSG00000140400	Q9NTJ4
NABP2	79035	ENSG00000139579	
DVL3	1857	ENSG00000161202	Q92997
NOL10	79954	ENSG00000115761	Q9BSC4
TECR	9524	ENSG00000099797	
REEP5	7905	ENSG00000129625	
BTBD9	114781	ENSG00000183826	Q96Q07
CORO1B	57175	ENSG00000172725	
SUCLA2	8803	ENSG00000136143	Q9P2R7
RPP21	79897	ENSG00000239865	Q9H633
RPP21	202658	ENSG00000239865	Q9H633
DGLUCY	80017	ENSG00000133943	Q7Z3D6
CEACAM5	1048	ENSG00000105388	P06731
DVL3	1857	ENSG00000161202	
NOL10	79954	ENSG00000115761	
TCP11	6954	ENSG00000124678	Q8WWU5
AP4B1	10717	ENSG00000134262	Q9Y6B7
CRYGD	1421	ENSG00000118231	P07320
SUCLA2	8803	ENSG00000136143	
NABP2	79035	ENSG00000139579	Q9BQ15
AC008575.1		ENSG00000258864	
